NAME,RA,DE,SIGMA_RA,SIGMA_DE
J0657.6-4701,104.424,-47.026,0.15837919222556932,0.13025372344917432
J0658.6+0636,104.651,6.604,0.06671134303088566,0.07041729945201428
J0658.8+2318,104.72,23.315,0.09890906607652131,0.09724709708023987
J0659.2-0439c,104.802,-4.653,0.08400533969891376,0.09999552085307098
J0659.5+1414,104.899,14.247,0.08257421644419094,0.08257421644419094
J0700.6+3557,105.162,35.966,0.1339446908493599,0.11206617290471328
J0700.6-6610,105.158,-66.173,0.02282460760514804,0.022181914165199785
J0700.6-6610,105.158,-66.173,0.02282460760514804,0.022181914165199785
J0700.6-6610,105.158,-66.173,0.02282460760514804,0.022181914165199785
J0701.4-4634,105.35,-46.574,0.05188507575971377,0.05011925360106556
J0702.7-1952,105.68,-19.871,0.05421744721152532,0.05300442491295431
J0703.4-3914,105.861,-39.238,0.07246563552417223,0.06973330268542831
J0704.1-1043,106.035,-10.722,0.11523565003888399,0.20770590882763854
J0704.3-4828,106.075,-48.475,0.060974757222052416,0.0652079756570364
J0705.7-0006,106.438,-0.113,0.11531696839148114,0.09979477028485688
J0706.1-4849,106.537,-48.826,0.10193782147003709,0.10000341561318934
J0706.5+3744,106.629,37.749,0.026952829303338206,0.02505085062303704
J0706.5+3744,106.629,37.749,0.026952829303338206,0.02505085062303704
J0707.0+7741,106.755,77.698,0.02999521725637124,0.02900494818389597
J0707.5-3111,106.887,-31.197,0.4249223467742105,0.2264574598501168
J0707.7-1035c,106.927,-10.592,0.16650464402043763,0.11372863980341319
J0708.7+1747,107.196,17.794,0.06552673195448183,0.05457332253690709
J0710.3+5908,107.585,59.148,0.030986618627646116,0.03310332271223232
J0710.3+5908,107.585,59.148,0.030986618627646116,0.03310332271223232
J0710.5+4732,107.625,47.533,0.16068356910549572,0.12698735916645795
J0711.1-1037,107.794,-10.621,0.18239292488431397,0.16653774610604097
J0712.2-3806,108.052,-38.11,0.15486165007117678,0.16978772826608318
J0712.6+5033,108.172,50.556,0.03539942300476899,0.03560731473247421
J0712.6+5033,108.172,50.556,0.03539942300476899,0.03560731473247421
J0712.6+5033,108.172,50.556,0.03539942300476899,0.03560731473247421
J0713.9+1933,108.496,19.559,0.038078436209186224,0.04012521372829525
J0713.9+1933,108.496,19.559,0.038078436209186224,0.04012521372829525
J0714.7-3924,108.677,-39.409,0.12826364222935518,0.1339008646666327
J0716.0-4525,109.011,-45.422,0.07227740683984868,0.07580221823608647
J0718.7-4319,109.69,-43.33,0.022254213803443775,0.022754120420578307
J0718.7-4319,109.69,-43.33,0.022254213803443775,0.022754120420578307
J0718.9-5004,109.738,-50.079,0.2150226861753636,0.2025395064152865
J0718.9-5004,109.738,-50.079,0.2150226861753636,0.2025395064152865
J0719.3+3307,109.829,33.125,0.01900000018673339,0.01900000018673339
J0719.3+3307,109.829,33.125,0.01900000018673339,0.01900000018673339
J0719.3+3307,109.829,33.125,0.01900000018673339,0.01900000018673339
J0721.4+0404,110.364,4.074,0.08305842081630267,0.08112520884466615
J0721.5-0221,110.375,-2.362,0.1805012450700861,0.09594426208159917
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0721.9+7120,110.49,71.345,0.008999999888327984,0.008999999888327984
J0722.2-2648,110.551,-26.804,0.1426031704759233,0.166401151055969
J0724.1+2857,111.032,28.959,0.14830779464157892,0.12482707905553353
J0725.2+1425,111.323,14.431,0.01900000018673339,0.01900000018673339
J0725.2+1425,111.323,14.431,0.01900000018673339,0.01900000018673339
J0725.4-5007,111.371,-50.12,0.06364311928350685,0.070424102200177
J0725.7-0550,111.441,-5.842,0.05329376938587779,0.055720508274958294
J0725.8+0212,111.468,2.207,0.06526457207803323,0.08200937189251499
J0725.8-0054,111.468,-0.909,0.045443532366804644,0.04161593043756721
J0725.8-3532,111.459,-35.537,0.06807286062987557,0.07693559979080943
J0726.6-4727,111.664,-47.465,0.0808088580599718,0.09632720458336276
J0726.6-4727,111.664,-47.465,0.0808088580599718,0.09632720458336276
J0730.2-1141,112.574,-11.684,0.013964849926804444,0.013037754661371501
J0730.2-1141,112.574,-11.684,0.013964849926804444,0.013037754661371501
J0730.2-1141,112.574,-11.684,0.013964849926804444,0.013037754661371501
J0730.5+3307,112.627,33.127,0.045039586263003695,0.04696207287303025
J0731.7-1914c,112.944,-19.237,0.40883861827032886,0.4466811059551482
J0731.8-3010,112.974,-30.177,0.05017567487950064,0.04886105097657951
J0733.3+5904,113.328,59.067,0.10928823649574561,0.1417782876126672
J0734.3-7709,113.577,-77.161,0.05023421919407744,0.052778058900845075
J0734.3-7709,113.577,-77.161,0.05023421919407744,0.052778058900845075
J0734.7-1558,113.68,-15.981,0.03331592360259742,0.0336904965119747
J0737.2-3233,114.314,-32.559,0.09120890361959097,0.09517319707341364
J0737.2-3233,114.314,-32.559,0.09120890361959097,0.09517319707341364
J0737.8-8245,114.462,-82.761,0.05496389640084355,0.047042223989618125
J0738.1+1741,114.536,17.698,0.01700000262431873,0.01700000262431873
J0738.1+1741,114.536,17.698,0.01700000262431873,0.01700000262431873
J0738.1+1741,114.536,17.698,0.01700000262431873,0.01700000262431873
J0738.1+1741,114.536,17.698,0.01700000262431873,0.01700000262431873
J0738.1+1741,114.536,17.698,0.01700000262431873,0.01700000262431873
J0739.4+0137,114.851,1.627,0.040076097996199246,0.04292908987491722
J0739.8+1312,114.974,13.211,0.49847476997154333,0.4410747396730253
J0740.6-5230,115.162,-52.504,0.07450213057882367,0.0877464127400684
J0742.6+5444,115.66,54.734,0.022000001147250092,0.022000001147250092
J0742.6+5444,115.66,54.734,0.022000001147250092,0.022000001147250092
J0742.6+5444,115.66,54.734,0.022000001147250092,0.022000001147250092
J0742.6+5444,115.66,54.734,0.022000001147250092,0.022000001147250092
J0742.7-2824,115.68,-28.405,0.08061784996227385,0.07221332139534574
J0742.7-3110,115.694,-31.174,0.1253235867581622,0.1253235867581622
J0742.7-3110,115.694,-31.174,0.1253235867581622,0.1253235867581622
J0744.1-2523,116.045,-25.399,0.05129571426217128,0.05379359124030694
J0744.1-2523,116.045,-25.399,0.05129571426217128,0.05379359124030694
J0744.3+1715,116.082,17.256,0.13217997593938516,0.18882917636124474
J0744.3+7434,116.099,74.577,0.05126081842046019,0.05178154848578437
J0744.3+7434,116.099,74.577,0.05126081842046019,0.05178154848578437
J0746.4+2540,116.61,25.675,0.14383840853170635,0.17330758014781564
J0746.4-0225,116.618,-2.422,0.07499589349660334,0.06000514472072745
J0746.4-0225,116.618,-2.422,0.07499589349660334,0.06000514472072745
J0746.6-0706,116.66,-7.115,0.10347147010126204,0.09358770325398587
J0746.6-4756,116.663,-47.937,0.039385523168592756,0.03863652100600221
J0746.9+8511,116.725,85.198,0.05162569288029964,0.04582344691203031
J0747.2-3311,116.814,-33.186,0.033862800972317884,0.03223834385554429
J0747.4-0734,116.863,-7.58,0.08386671853175952,0.07515566110908516
J0747.5-4927,116.89,-49.458,0.08708413469772057,0.07879944920269022
J0748.7-5116,117.178,-51.279,0.10550313481904411,0.09807187338624561
J0748.8-2208,117.202,-22.135,0.10774420205791155,0.10413542811919946
J0749.0+4459,117.265,44.987,0.11360637927540122,0.10098807142123681
J0749.5+1320,117.398,13.34,0.12164281611169446,0.12244193704552472
J0750.6+1232,117.674,12.539,0.07262907823372623,0.0652228265843545
J0751.2+1806,117.805,18.107,0.044381252009805784,0.0467258519701825
J0751.7-2944,117.938,-29.734,0.08126077181124947,0.08374775901277809
J0752.6-1629,118.152,-16.489,0.09019798207482324,0.09555273462049531
J0753.1+5353,118.283,53.889,0.04146200235625737,0.040631300189537686
J0753.1+5353,118.283,53.889,0.04146200235625737,0.040631300189537686
J0754.4-1148,118.62,-11.813,0.036002338872111746,0.042998043979359364
J0754.4-1148,118.62,-11.813,0.036002338872111746,0.042998043979359364
J0755.2-2633,118.802,-26.562,0.29673043688562245,0.3665242958148548
J0757.0+0956,119.274,9.948,0.03548046051488047,0.034541818746614356
J0757.0+0956,119.274,9.948,0.03548046051488047,0.034541818746614356
J0757.5-0536,119.396,-5.606,0.2325953142291462,0.3215702505622246
J0758.6-1451,119.656,-14.866,0.07794919612265788,0.0710557748313094
J0758.6-1451,119.656,-14.866,0.07794919612265788,0.0710557748313094
J0800.6-4806,120.174,-48.115,0.31405391852512327,0.27722043607678165
J0800.9+4401,120.244,44.017,0.13294392812125197,0.10248860000272961
J0802.3-0941,120.59,-9.696,0.06499797878320762,0.058002258173230355
J0802.3-5610,120.583,-56.169,0.08723068788650268,0.09425395386941315
J0802.3-5610,120.583,-56.169,0.08723068788650268,0.09425395386941315
J0803.3-0339,120.832,-3.663,0.05753531878890026,0.05870849003233524
J0803.3-0339,120.832,-3.663,0.05753531878890026,0.05870849003233524
J0805.4+6144,121.358,61.745,0.11692115926609468,0.0975471393738582
J0805.4+7534,121.352,75.581,0.02336712561055127,0.023642706241298096
J0805.4+7534,121.352,75.581,0.02336712561055127,0.023642706241298096
J0807.1-0541,121.782,-5.695,0.03859566791312498,0.03544537275989855
J0807.1-0541,121.782,-5.695,0.03859566791312498,0.03544537275989855
J0808.2-0751,122.072,-7.852,0.0160000013223247,0.0160000013223247
J0808.2-0751,122.072,-7.852,0.0160000013223247,0.0160000013223247
J0809.8+5218,122.454,52.308,0.015352858892084055,0.015661730567855518
J0809.8+5218,122.454,52.308,0.015352858892084055,0.015661730567855518
J0810.5-5214,122.63,-52.247,0.10601004196526925,0.13499212709759
J0811.2-7529,122.811,-75.492,0.023015169597359296,0.02398545566288041
J0811.2-7529,122.811,-75.492,0.023015169597359296,0.02398545566288041
J0811.3+0146,122.848,1.781,0.028774445595544776,0.029258018475877806
J0811.3+0146,122.848,1.781,0.028774445595544776,0.029258018475877806
J0813.5-0356,123.387,-3.939,0.07755570348556744,0.08591922771945967
J0814.1-1012,123.545,-10.209,0.04301554534728372,0.04498514745101188
J0816.1-5044,124.028,-50.748,0.13458035713165875,0.1858659036514517
J0816.4-1311,124.116,-13.191,0.022486812563381336,0.021548625555830824
J0816.4-1311,124.116,-13.191,0.022486812563381336,0.021548625555830824
J0816.7+5739,124.183,57.66,0.04201511772357217,0.04498589103147434
J0817.8-0935,124.472,-9.588,0.0399292773835652,0.037076314419338265
J0817.8-0935,124.472,-9.588,0.0399292773835652,0.037076314419338265
J0818.0+3237,124.524,32.63,0.06959840511673213,0.0794799492192378
J0818.2+4223,124.562,42.399,0.017999999776655968,0.017999999776655968
J0818.2+4223,124.562,42.399,0.017999999776655968,0.017999999776655968
J0818.2+4223,124.562,42.399,0.017999999776655968,0.017999999776655968
J0822.6-4250e,125.66,-42.84,0.049001939262019074,0.05499827701804436
J0822.6-4250e,125.66,-42.84,0.049001939262019074,0.05499827701804436
J0823.3-4205c,125.848,-42.093,0.06443245534980727,0.05973657378765346
J0823.6-4838,125.913,-48.637,0.1160432946768472,0.1129953711661196
J0824.9+5551,126.231,55.858,0.07267940071665012,0.0733737412257819
J0824.9+5551,126.231,55.858,0.07267940071665012,0.0733737412257819
J0825.8-3217,126.454,-32.286,0.06742721087402828,0.06586783631916823
J0825.9-2230,126.498,-22.505,0.017999999776655968,0.017999999776655968
J0825.9-2230,126.498,-22.505,0.017999999776655968,0.017999999776655968
J0825.9-2230,126.498,-22.505,0.017999999776655968,0.017999999776655968
J0826.0+0307,126.519,3.125,0.08547738309017332,0.07559509711799837
J0826.0+0307,126.519,3.125,0.08547738309017332,0.07559509711799837
J0826.3-5056,126.589,-50.948,0.08128262445356263,0.0729598252577898
J0826.3-6400,126.593,-64.011,0.11065479526626748,0.12296551183435588
J0829.3+0901,127.337,9.017,0.09859827984772963,0.12778254913228554
J0829.8-5239,127.468,-52.659,0.09989445073242981,0.10717322596813023
J0830.5-4452,127.635,-44.869,0.09309059169303202,0.07120493491294443
J0830.7+2408,127.681,24.138,0.05902535645910902,0.06397662155505843
J0830.7+2408,127.681,24.138,0.05902535645910902,0.06397662155505843
J0830.7+2408,127.681,24.138,0.05902535645910902,0.06397662155505843
J0830.8+2629,127.704,26.491,0.19819050395410653,0.19306353488115086
J0831.9+0430,127.991,4.503,0.028167888467483745,0.028836958845464458
J0831.9+0430,127.991,4.503,0.028167888467483745,0.028836958845464458
J0832.8-4321,128.215,-43.357,0.060963614060305385,0.05304184971017515
J0833.1-4511e,128.287,-45.19,0.049001939262019074,0.05499827701804436
J0833.1-4511e,128.287,-45.19,0.049001939262019074,0.05499827701804436
J0834.1+4223,128.528,42.397,0.08089654093337448,0.0661267669032457
J0834.5-4825,128.634,-48.422,0.13606425405988157,0.12593459898742945
J0834.6+6101,128.674,61.022,0.13999306778415685,0.1150084553362464
J0838.8-2829,129.704,-28.489,0.05543610140590172,0.053589547090295175
J0838.8-2829,129.704,-28.489,0.05543610140590172,0.053589547090295175
J0838.9-4056c,129.745,-40.938,0.1939725118277496,0.1493809457536892
J0839.5+0102,129.89,1.038,0.07735456304655217,0.08768849305613116
J0839.6-4133,129.92,-41.556,0.15122049336236515,0.16980389515177316
J0840.8+1315,130.21,13.253,0.11573687194452628,0.12042830851607764
J0841.3-3554,130.335,-35.905,0.027331634551534638,0.027748545601881034
J0841.3-3554,130.335,-35.905,0.027331634551534638,0.027748545601881034
J0841.4+7053,130.373,70.897,0.04664908044752563,0.04536368499384326
J0841.4+7053,130.373,70.897,0.04664908044752563,0.04536368499384326
J0843.4+6713,130.859,67.218,0.05264669986454197,0.05788199131826844
J0843.4+6713,130.859,67.218,0.05264669986454197,0.05788199131826844
J0843.9+5311,130.992,53.199,0.0766875739131827,0.07432372387143524
J0844.3-4741,131.082,-47.684,0.13208520329719103,0.13208520329719103
J0845.1-5458,131.297,-54.974,0.03992894314584383,0.038074659453234634
J0846.7-0651,131.678,-6.858,0.2711779112168205,0.2955715374004186
J0846.8-2638,131.716,-26.65,0.13599909520367043,0.13012396971927082
J0846.9-2336,131.75,-23.604,0.04198516803569099,0.04001557108230851
J0846.9-2336,131.75,-23.604,0.04198516803569099,0.04001557108230851
J0847.1+1134,131.788,11.568,0.049994216521117456,0.04500643229929849
J0847.1+1134,131.788,11.568,0.049994216521117456,0.04500643229929849
J0847.2-6936,131.808,-69.613,0.14410306682732116,0.11162574283256597
J0847.4-4327,131.863,-43.459,0.17127932989262268,0.12662303845123085
J0848.2-4524,132.071,-45.413,0.09703201782070353,0.11734900676980116
J0848.5+7018,132.131,70.301,0.08536257274184714,0.07510813492866496
J0849.1+6607,132.297,66.127,0.05422039008314051,0.052812406553759746
J0849.9-3540,132.482,-35.679,0.050647144754697,0.0525725004463376
J0850.0+4855,132.52,48.92,0.028332888003383884,0.028674859960553672
J0850.0+4855,132.52,48.92,0.028332888003383884,0.028674859960553672
J0850.2-1214,132.557,-12.234,0.029930176777237357,0.027077384283264654
J0850.2-1214,132.557,-12.234,0.029930176777237357,0.027077384283264654
J0850.2-1214,132.557,-12.234,0.029930176777237357,0.027077384283264654
J0850.2-1214,132.557,-12.234,0.029930176777237357,0.027077384283264654
J0851.4-4244,132.865,-42.748,0.11145140374445385,0.10857524909552428
J0852.7-4631e,133.2,-46.52,0.049001939262019074,0.05499827701804436
J0852.7-4631e,133.2,-46.52,0.049001939262019074,0.05499827701804436
J0853.0-3654,133.273,-36.913,0.043841608990072695,0.05129243597401274
J0854.4-4404,133.62,-44.076,0.11743652010605363,0.1385231603452995
J0854.8+2006,133.7,20.112,0.019610056229447247,0.019402209726494268
J0854.8+2006,133.7,20.112,0.019610056229447247,0.019402209726494268
J0854.8+2006,133.7,20.112,0.019610056229447247,0.019402209726494268
J0854.8+2006,133.7,20.112,0.019610056229447247,0.019402209726494268
J0854.8+2006,133.7,20.112,0.019610056229447247,0.019402209726494268
J0854.8-4503,133.711,-45.062,0.047590124726293044,0.046488497947854986
J0854.8-4503,133.711,-45.062,0.047590124726293044,0.046488497947854986
J0855.4+7142,133.861,71.712,0.0964692385187206,0.10069104518341727
J0855.4-4818,133.855,-48.316,0.08960486613755599,0.0966486881209743
J0856.4+6429,134.11,64.485,0.15300380686096685,0.13017999954334086
J0856.5+2057,134.15,20.958,0.07146351471543597,0.07170751920654946
J0856.7-1105,134.18,-11.086,0.02760183022121063,0.029447227282709567
J0856.7-1105,134.18,-11.086,0.02760183022121063,0.029447227282709567
J0857.6-4258,134.409,-42.982,0.1451182714778546,0.18434394227562514
J0858.0-4834,134.519,-48.569,0.08695456866141447,0.09907524683939371
J0858.6-4357,134.657,-43.958,0.12356159347673866,0.11890138077683399
J0859.3-4732,134.847,-47.549,0.11473714020497067,0.10065977101678415
J0900.0+6754,135.022,67.914,0.314406495901594,0.26136095676882193
J0901.0-6725,135.262,-67.426,0.2481925154525207,0.18807043632405784
J0901.6-4700,135.405,-47.001,0.11779708630567193,0.12849065937211043
J0902.4+2050,135.622,20.847,0.03767394079667928,0.03733194790817958
J0903.0-4826,135.763,-48.45,0.13412308038914347,0.1539772673392011
J0903.2-4744,135.814,-47.743,0.08300000464587547,0.09400000443225473
J0904.8-3516,136.224,-35.276,0.08668642728726789,0.08043920489357662
J0904.8-3516,136.224,-35.276,0.08668642728726789,0.08043920489357662
J0904.8-5734,136.218,-57.57,0.030000002521879694,0.030000002521879694
J0905.5+1358,136.39,13.97,0.03599999955331194,0.03599999955331194
J0905.5+1358,136.39,13.97,0.03599999955331194,0.03599999955331194
J0905.6-4917,136.42,-49.296,0.15653201366049008,0.21461299070361664
J0905.8-2127,136.458,-21.461,0.20051849438196045,0.1743368728580806
J0906.0-4705,136.506,-47.098,0.08253787345121363,0.08253787345121363
J0906.3-0906,136.579,-9.101,0.04655492082587488,0.04645039801059499
J0907.0-4802,136.754,-48.043,0.1004436612076866,0.1260201273601905
J0909.0+2310,137.267,23.167,0.07208102181745797,0.059517442054936316
J0909.0+2310,137.267,23.167,0.07208102181745797,0.059517442054936316
J0909.1+0121,137.298,1.358,0.03207707265310994,0.032925089831680514
J0909.6+0157,137.417,1.962,0.07258649006561962,0.07042870009377451
J0909.8-0229,137.458,-2.5,0.049909126256757835,0.04815682122739317
J0910.5+3329,137.647,33.49,0.031999131704784585,0.029000959733710883
J0910.5+3329,137.647,33.49,0.031999131704784585,0.029000959733710883
J0910.9+2248,137.745,22.803,0.08436291735703276,0.08965991419082968
J0912.2+4126,138.057,41.441,0.18392236050917896,0.10213992584148891
J0912.4+2800,138.108,28.004,0.08386885059686085,0.07115487807700795
J0912.4+2800,138.108,28.004,0.08386885059686085,0.07115487807700795
J0912.9-2104,138.248,-21.077,0.038829255085938603,0.03419487228604325
J0914.5-4736,138.641,-47.615,0.12015596070179094,0.10436737197629073
J0915.8+2933,138.965,29.56,0.025782930746668115,0.025223811146747075
J0915.8+2933,138.965,29.56,0.025782930746668115,0.025223811146747075
J0915.8-5110,138.964,-51.18,0.4183644491315726,0.708926098488815
J0918.2-4859,139.573,-48.989,0.5864646163443911,0.7806747025959662
J0919.4+6604,139.871,66.075,0.10740494813774215,0.12985059635484955
J0919.5-2200,139.883,-22.005,0.18767822338475443,0.1342754088919284
J0920.9+4442,140.23,44.705,0.021964391693610703,0.021037242519175853
J0920.9+4442,140.23,44.705,0.021964391693610703,0.021037242519175853
J0920.9+4442,140.23,44.705,0.021964391693610703,0.021037242519175853
J0921.6+2339,140.416,23.656,0.044792246380822895,0.04321637762618627
J0921.6+2339,140.416,23.656,0.044792246380822895,0.04321637762618627
J0921.8+6215,140.453,62.266,0.045351756522161925,0.04466786643744795
J0923.3+4127,140.846,41.463,0.07496909540381394,0.0763520448587129
J0923.8-5154,140.965,-51.904,0.1289602664122807,0.1204750984750138
J0924.0+2816,141.002,28.282,0.09046577820427311,0.09981955836371773
J0928.3-5255,142.085,-52.923,0.0757360245084034,0.07526656321540656
J0928.9-3530,142.246,-35.511,0.05736845589048298,0.05170938121453109
J0929.4+5013,142.354,50.225,0.046524338240508736,0.04555750989820796
J0930.2+8612,142.562,86.202,0.0379130105755039,0.03509421184828138
J0930.7+5133,142.688,51.559,0.10136060810830638,0.08675268580143035
J0931.8+6739,142.968,67.651,0.07104752745705187,0.07851911518768792
J0933.9-6232,143.481,-62.534,0.0371030363681458,0.040906786740890516
J0933.9-6232,143.481,-62.534,0.0371030363681458,0.040906786740890516
J0934.1+3933,143.549,39.564,0.162009981430801,0.16999049030438107
J0935.1-1736,143.787,-17.606,0.055928445740623466,0.054074116490876456
J0935.2+0903,143.801,9.052,0.11709612409085562,0.14792396881840436
J0936.3-2114,144.1,-21.245,0.07652019459548547,0.06556415765183148
J0937.1-4544c,144.292,-45.744,0.1558419940800104,0.15766507574789124
J0937.7+5008,144.446,50.145,0.11090986979710073,0.09995499109985155
J0937.8-6407,144.475,-64.122,0.13191853949658353,0.13191853949658353
J0937.9-1435,144.483,-14.598,0.06385421133793391,0.06719852330706365
J0940.6-7609,145.164,-76.161,0.08481575679405057,0.09628753307429
J0940.6-7609,145.164,-76.161,0.08481575679405057,0.09628753307429
J0941.0+6151,145.275,61.866,0.07799459149061118,0.07600555072607258
J0941.0+6151,145.275,61.866,0.07799459149061118,0.07600555072607258
J0941.6+2727,145.423,27.451,0.13357855255806972,0.11628314632100825
J0945.9+5756,146.483,57.943,0.07952871581166628,0.06991556305302246
J0946.2+0103,146.573,1.065,0.06679496182367996,0.06954447252040806
J0946.2+5209,146.574,52.151,0.22532998325194833,0.2197871845745966
J0946.5+1017,146.636,10.288,0.05132629392941187,0.05368996139700693
J0948.1-3641,147.036,-36.693,0.14758278363952762,0.24793009863818408
J0948.8+0021,147.223,0.363,0.04107683498488414,0.041924862751579084
J0948.8+0021,147.223,0.363,0.04107683498488414,0.041924862751579084
J0948.8-4243,147.204,-42.721,0.09816036134377622,0.09431088725843283
J0950.4+7550,147.61,75.85,0.16199999734196643,0.14100000863355153
J0952.8+0711,148.217,7.199,0.06782799981176467,0.06651588511228404
J0953.0-0839,148.255,-8.663,0.02545259524078974,0.025557103942349346
J0953.0-0839,148.255,-8.663,0.02545259524078974,0.025557103942349346
J0953.7-1510,148.429,-15.175,0.06818058518343538,0.06593488209302761
J0953.7-1510,148.429,-15.175,0.06818058518343538,0.06593488209302761
J0954.8-3948,148.712,-39.809,0.06700740570083853,0.08799437129033776
J0954.8-3948,148.712,-39.809,0.06700740570083853,0.08799437129033776
J0955.4+6940,148.87,69.673,0.04279594804187169,0.03822966232217979
J0956.6+2515,149.154,25.266,0.07401125461727213,0.07798932354713292
J0957.6+5523,149.413,55.387,0.012000001416952323,0.012000001416952323
J0957.6+5523,149.413,55.387,0.012000001416952323,0.012000001416952323
J0957.6+5523,149.413,55.387,0.012000001416952323,0.012000001416952323
J0957.6+5523,149.413,55.387,0.012000001416952323,0.012000001416952323
J0958.6+6534,149.66,65.567,0.03513002128267439,0.03587313226391034
J0958.6+6534,149.66,65.567,0.03513002128267439,0.03587313226391034
J0958.6+6534,149.66,65.567,0.03513002128267439,0.03587313226391034
J0958.6+6534,149.66,65.567,0.03513002128267439,0.03587313226391034
J1001.0+2913,150.251,29.226,0.07713152055999858,0.06826953528300843
J1002.0-2837,150.503,-28.628,0.3391598533610904,0.48642738031587596
J1002.5-5709,150.646,-57.163,0.13625218741141215,0.11123103095161244
J1003.7-5215,150.947,-52.252,0.1441838773880719,0.10787033868218077
J1006.7-2159,151.7,-21.985,0.051929773775463324,0.044286554000108995
J1007.9+0621,151.986,6.358,0.052977852534949826,0.05002346873260872
J1008.6-5706,152.172,-57.113,0.10163492817792516,0.06061635472019777
J1010.2-3120,152.572,-31.34,0.03359859687065834,0.030448888267473648
J1010.8-0158,152.713,-1.976,0.1319941100463931,0.1110070058869004
J1010.8-7645c,152.71,-76.756,0.1779641768258297,0.13259620544498393
J1012.2+0631,153.072,6.523,0.04915820527703996,0.05385602209770654
J1012.6+2439,153.152,24.66,0.03377201961738827,0.03425566679715447
J1012.6+2439,153.152,24.66,0.03377201961738827,0.03425566679715447
J1013.4-4008,153.367,-40.15,0.15070729459853982,0.20553422038659178
J1013.6-5734,153.412,-57.569,0.06413853537368361,0.08789908852577313
J1015.0+4925,153.771,49.433,0.012044945640184776,0.01295836973843693
J1015.0+4925,153.771,49.433,0.012044945640184776,0.01295836973843693
J1015.0+4925,153.771,49.433,0.012044945640184776,0.01295836973843693
J1016.0+0513,154.003,5.217,0.02799254225555356,0.027007736988787216
J1016.0+0513,154.003,5.217,0.02799254225555356,0.027007736988787216
J1016.0+0513,154.003,5.217,0.02799254225555356,0.027007736988787216
J1016.3-5858,154.079,-58.967,0.030990581299984412,0.02901006450404184
J1016.5-6034,154.135,-60.576,0.204456126043116,0.18814805716025423
J1016.6-4244,154.164,-42.746,0.09014948435163318,0.0860875875479385
J1016.9-2653,154.246,-26.898,0.21628994842074903,0.16071296950282093
J1018.2-6254,154.559,-62.905,0.1675205838548647,0.13824924219833026
J1018.9-5856,154.73,-58.946,0.014000001872946878,0.014000001872946878
J1018.9-5856,154.73,-58.946,0.014000001872946878,0.014000001872946878
J1018.9-5856,154.73,-58.946,0.014000001872946878,0.014000001872946878
J1021.9-5815c,155.484,-58.265,0.1559848666597495,0.09402511325919895
J1022.8-0113,155.704,-1.224,0.04675656336769501,0.04127740765568515
J1023.1+3952,155.779,39.873,0.15554488002377082,0.18053196968741952
J1023.1-5745,155.79,-57.759,0.01799999977665597,0.01799999977665597
J1023.1-5745,155.79,-57.759,0.01799999977665597,0.01799999977665597
J1023.7+3000,155.947,30.014,0.06783733051375111,0.061180863174232776
J1023.9-4335,155.985,-43.585,0.024000002833904646,0.024000002833904646
J1023.9-4335,155.985,-43.585,0.024000002833904646,0.024000002833904646
J1024.1-3232,156.041,-32.539,0.052128120179697,0.05090834270868342
J1024.3-5757,156.085,-57.951,0.062251614755987915,0.04929236575714339
J1024.4-4545,156.104,-45.752,0.060947329097626575,0.04906549768812313
J1024.6-0718,156.152,-7.311,0.10888580304809771,0.10220022348965742
J1025.1-6507,156.292,-65.121,0.09179514956140564,0.07724409107469038
J1025.7-5659c,156.443,-57.0,0.07664790562228607,0.05648096014814823
J1025.9-5930,156.475,-59.513,0.12901968004802772,0.12065622555084006
J1026.2-5730,156.56,-57.517,0.05394787558965745,0.049057384607163246
J1026.4-8542,156.605,-85.715,0.04533915975497858,0.04074752344709533
J1026.4-8542,156.605,-85.715,0.04533915975497858,0.04074752344709533
J1026.9-1750,156.729,-17.84,0.03179480760288026,0.03127443553265797
J1027.8+8253,156.963,82.898,0.10238877428951791,0.09267976249075359
J1028.3-7419,157.089,-74.327,0.38647330369135124,0.2577913605229779
J1028.4-5819,157.123,-58.32,0.012000001416952323,0.012000001416952323
J1028.4-5819,157.123,-58.32,0.012000001416952323,0.012000001416952323
J1028.4-5819,157.123,-58.32,0.012000001416952323,0.012000001416952323
J1028.4-5819,157.123,-58.32,0.012000001416952323,0.012000001416952323
J1030.0-5809,157.509,-58.153,0.06360025540443812,0.054470253170519026
J1031.2+5053,157.817,50.887,0.02878304895180088,0.026239971959387525
J1031.2+5053,157.817,50.887,0.02878304895180088,0.026239971959387525
J1031.4-5855,157.864,-58.92,0.10685620251288931,0.08582981202567187
J1032.7+3735,158.183,37.59,0.06980329712143715,0.06980329712143715
J1033.0-5945,158.266,-59.751,0.05150295317352824,0.04458078581861588
J1033.2+4116,158.303,41.276,0.04311817814479706,0.043884201455107116
J1033.4-5035,158.374,-50.595,0.05562378013854045,0.05339471865619656
J1033.4-5035,158.374,-50.595,0.05562378013854045,0.05339471865619656
J1033.8+6051,158.461,60.859,0.019000312786344332,0.019999704059023522
