NAME,RA,DE,SIGMA_RA,SIGMA_DE
CH3OH-E,276.93779034,-11.87739495,0.02509642858347706,0.00038024890344415507
,276.81826233,-11.89168334,0.05133360276176329,0.03422240099125302
,276.82361668,-11.87943511,0.02509642858347706,0.045629869688182376
[CII],276.78240134,-11.88546754,0.02509642858347706,0.2281493433413768
OH-A,276.81743751,-11.89335401,0.02509642858347706,0.09125973937636475
CO,276.82401788,-11.87637758,0.12548213781785023,0.009506222426743406
CO,276.73730616,-11.86568507,0.02509642858347706,0.045629869688182376
18244-1155,276.81661689,-11.895858,0.02509642858347706,0.022814934844091188
OH-E,276.8199442,-11.89473081,0.02509642858347706,0.0009506222586103877
H2O-E,276.80742618,-11.89090232,0.02509642858347706,0.015209956137766203
CS,276.81745152,-11.89613175,0.02509642858347706,0.0076049780688831016
CH3OH-E,276.8187907,-11.89401415,0.02509642858347706,0.00038024890344415507
CH3OH-E,276.81882827,-11.89402785,0.02509642858347706,0.00038024890344415507
CH3OH-E,276.82203427,-11.89610962,0.02509642858347706,0.03422240099125302
CH3OH-E,276.80635209,-11.88775747,0.02509642858347706,0.00038024890344415507
CH3OH-E,276.80992306,-11.8903347,0.02509642858347706,0.03422240099125302
,276.90726444,-11.94350424,0.02509642858347706,0.00038024890344415507
,276.83666197,-11.90520577,0.021674186699514486,0.011407467422045594
,276.84968267,-11.84347547,0.045629869688182376,0.03422240099125302
,276.85009929,-11.84347346,0.02509642858347706,0.03422240099125302
,276.84844684,-11.84625925,0.021674186699514486,0.011407467422045594
18246-1151,276.8504641,-11.83319379,0.02509642858347706,0.022814934844091188
,276.84900371,-11.83275639,0.006083982455106481,0.0007604978068883101
CO,276.9038937,-11.77071283,0.02509642858347706,0.03422240099125302
RAFGL 5489,276.89434938,-11.778259,0.02509642858347706,0.1140746716706884
18247-1147,276.87970353,-11.76555178,0.02509642858347706,0.022814934844091188
NH3,276.87970339,-11.765524,0.02509642858347706,0.0076049780688831016
,276.88170257,-11.76540324,0.0003422239812276454,0.0007604978068883101
,277.51835259,-12.25525411,0.03422240099125302,0.03422240099125302
,277.51546159,-12.26026812,0.02509642858347706,0.045629869688182376
18272-1217,277.51128149,-12.25751046,0.02509642858347706,0.022814934844091188
18251-1154,276.98734137,-11.87781131,0.02509642858347706,0.022814934844091188
,276.5195264,-11.55784437,0.02509642858347706,0.0570373358353442
,276.51492963,-11.55508877,0.02509642858347706,0.022814934844091188
18232-1136,276.49925619,-11.58655377,0.02509642858347706,0.022814934844091188
CO,276.48373368,-11.56523962,0.02509642858347706,0.06844480198250603
,276.50575654,-11.58674459,0.0026617423241090854,0.0007604978068883101
18272-1201,277.50455822,-11.99837302,0.02509642858347706,0.022814934844091188
,277.41633248,-12.0176876,0.02509642858347706,0.0570373358353442
,277.45950714,-11.98720124,0.02509642858347706,0.03422240099125302
18264-1152,277.30961795,-11.84042236,0.02509642858347706,0.022814934844091188
CB 141,276.96356637,-11.45847647,0.02509642858347706,0.011407467422045594
18252-1124,276.99776158,-11.38192157,0.02509642858347706,0.022814934844091188
18252-1129,277.00771072,-11.45493,0.02509642858347706,0.022814934844091188
,277.04495966,-11.48863951,0.03422240099125302,0.03422240099125302
,277.04285426,-11.48420518,0.02509642858347706,0.022814934844091188
,277.04286263,-11.48587182,0.022814934844091188,0.022814934844091188
,277.0436805,-11.48281228,0.02509642858347706,0.07985226812966786
,277.05118653,-11.48416496,0.02509642858347706,0.011407467422045594
,277.04494291,-11.48530622,0.02509642858347706,0.009506222426743406
CO,277.10222761,-11.44364035,0.02509642858347706,0.09125973937636475
CO,277.09007495,-11.59536753,0.02509642858347706,0.06844480198250603
OH-E,277.05581909,-11.57692152,0.02509642858347706,0.2281493433413768
OH-E,277.04328996,-11.57087081,0.02509642858347706,0.3422240048129951
RAFGL 5491,277.01296697,-11.50601637,0.02509642858347706,0.1140746716706884
18253-1130,277.04451792,-11.48364158,0.02509642858347706,0.022814934844091188
,277.04476127,-11.49061272,0.0007604978068883101,0.0007604978068883101
,277.0448471,-11.49111231,0.0008175351503729569,0.0007604978068883101
,277.04476308,-11.49097382,0.0006083982375426246,0.022814934844091188
,277.04414179,-11.49169905,0.004562986841329861,0.022814934844091188
,277.04476294,-11.49094605,0.02509642858347706,0.00038024890344415507
OH-E,277.04279207,-11.48012209,0.02509642858347706,0.00019012445172207753
OH-E,277.04288623,-11.47979108,0.02509642858347706,0.00038024890344415507
OH-E,277.04293213,-11.47980475,0.02509642858347706,0.00038024890344415507
OH-E,277.04295724,-11.47982685,0.02509642858347706,0.00038024890344415507
OH-E,277.04296967,-11.4798129,0.02509642858347706,0.00038024890344415507
OH-E,277.04296556,-11.47982403,0.02509642858347706,0.00038024890344415507
OH-E,277.04299049,-11.47981002,0.02509642858347706,0.00038024890344415507
OH-E,277.0429198,-11.47983814,0.02509642858347706,0.00038024890344415507
OH-E,277.04289454,-11.47978548,0.02509642858347706,0.00038024890344415507
OH-E,277.04291966,-11.47981036,0.02509642858347706,0.00038024890344415507
OH-E,277.04295728,-11.47983518,0.02509642858347706,0.00038024890344415507
OH-E,277.04296169,-11.47988238,0.02509642858347706,0.00038024890344415507
OH-E,277.04158627,-11.48060014,0.02509642858347706,0.1140746716706884
OH-E,277.04697014,-11.47418519,0.02509642858347706,0.1140746716706884
H2O-E,277.04274124,-11.47995567,0.02509642858347706,7.604977969282807e-05
H2O-E,277.04286187,-11.4799162,0.02509642858347706,7.604977969282807e-05
H2O-E,277.04287214,-11.48030226,0.02509642858347706,7.604977969282807e-05
H2O-E,277.04291119,-11.47978263,0.02509642858347706,7.604977969282807e-05
H2O-E,277.04307395,-11.4798374,0.02509642858347706,7.604977969282807e-05
H2O-E,277.03947947,-11.47588803,0.02509642858347706,0.0076049780688831016
H2O-E,277.04116742,-11.48015771,0.02509642858347706,0.022814934844091188
H2O-E,277.04116686,-11.4800466,0.02509642858347706,0.015209956137766203
H2O-E,277.04325063,-11.48017544,0.02509642858347706,0.0076049780688831016
CH3OH-E,277.0429945,-11.47977945,0.02509642858347706,0.00038024890344415507
CH3OH-E,277.04283471,-11.48031633,0.02509642858347706,0.0570373358353442
CH3OH-E,277.04408176,-11.47975475,0.02509642858347706,0.03422240099125302
,277.04337477,-11.48000817,0.000418273785820547,0.0007604978068883101
,277.04377973,-11.48017288,0.02509642858347706,0.0005703733551662326
,277.04299932,-11.47990998,9.506222586103877e-05,0.0007604978068883101
,277.04350227,-11.48050756,0.00047531112930519385,0.0007604978068883101
,277.04375084,-11.48022858,0.0005323484329497229,0.022814934844091188
,277.04375876,-11.48014521,0.02509642858347706,0.0005703733551662326
,277.0429491,-11.47986578,9.506222586103877e-05,0.0007604978068883101
,277.04362628,-11.48031251,0.02509642858347706,0.00038024890344415507
,277.04240693,-11.47809615,0.02509642858347706,0.0076049780688831016
,277.04341686,-11.4800913,0.02509642858347706,0.00038024890344415507
,277.04316229,-11.48000642,9.506222586103877e-05,7.604977969282807e-05
,277.04308288,-11.4799568,9.506222586103877e-05,7.604977969282807e-05
,277.04320883,-11.48014786,0.00039926132471229225,0.022814934844091188
,277.04304148,-11.48000978,0.02509642858347706,5.703733850463208e-05
,276.55231888,-11.13584741,0.02509642858347706,0.0007604978068883101
,276.58021055,-11.11476796,0.02509642858347706,0.045629869688182376
CB 138,276.23991304,-10.88335402,0.02509642858347706,0.06844480198250603
18221-1055,276.23328608,-10.89116393,0.02509642858347706,0.022814934844091188
18216-1048,276.11229477,-10.7745252,0.02509642858347706,0.022814934844091188
18223-1101,276.29377681,-10.99003942,0.02509642858347706,0.022814934844091188
18249-1116,276.93375416,-11.24639556,0.02509642858347706,0.022814934844091188
OH-E,276.93568118,-11.24849739,0.02509642858347706,0.00038024890344415507
OH-E,276.93376391,-11.24833998,0.02509642858347706,0.019012444853486812
OH-E,276.92831306,-11.24142176,0.02509642858347706,0.1140746716706884
CH3OH-E,276.93294462,-11.25112174,0.02509642858347706,0.03422240099125302
18248-1116,276.90248847,-11.24265756,0.02509642858347706,0.022814934844091188
,277.80577008,-11.66663925,0.02509642858347706,0.1140746716706884
,277.7967066,-11.68696095,0.02509642858347706,0.0570373358353442
,277.81578261,-11.66936882,0.12548213781785023,0.03422240099125302
,277.80535626,-11.66719681,0.07985226812966786,0.1140746716706884
S 55,278.04830678,-11.76269429,0.0570373358353442,0.022814934844091188
,278.06072119,-11.74596763,0.02509642858347706,0.022814934844091188
,278.05617761,-11.75376738,0.02509642858347706,0.0570373358353442
,278.05991868,-11.75208268,0.02509642858347706,0.022814934844091188
,278.05580567,-11.76265817,0.02509642858347706,0.2281493433413768
,278.05659422,-11.75376538,0.02509642858347706,0.0570373358353442
,278.15628919,-11.69550683,0.02509642858347706,0.4562986866827536
CO,278.01497836,-11.7628548,0.02509642858347706,0.022814934844091188
,277.06662398,-11.1732533,0.000494323550573331,0.0007604978068883101
,277.06666592,-11.17330866,0.00047531112930519385,0.0007604978068883101
,276.96882139,-11.01122339,0.02509642858347706,0.07985226812966786
,277.01990741,-11.06264409,0.022814934844091188,0.1140746716706884
,276.96167629,-10.99875772,0.02509642858347706,0.03422240099125302
,276.96078879,-10.98792854,0.06274106890892511,0.03422240099125302
18249-1104,276.94064737,-11.04247089,0.02509642858347706,0.022814934844091188
CB 139,276.37630886,-10.6651921,0.02509642858347706,0.03422240099125302
L_416,276.31784281,-10.63769655,0.05475584464572586,0.022814934844091188
18225-1043,276.3256103,-10.69127077,0.02509642858347706,0.022814934844091188
18225-1045,276.31996672,-10.72907629,0.02509642858347706,0.022814934844091188
18228-1037,276.39801182,-10.58953073,0.02509642858347706,0.022814934844091188
KE 68,277.31989952,-10.90063902,0.02509642858347706,0.1140746716706884
,277.31900793,-10.88897652,0.02509642858347706,0.06844480198250603
,277.31479454,-10.87955228,0.02509642858347706,0.06844480198250603
,277.31479315,-10.87927451,0.02509642858347706,0.06844480198250603
,277.32126032,-10.8395206,0.02509642858347706,0.1140746716706884
,277.3270332,-10.82754816,0.02509642858347706,0.07985226812966786
,277.3081301,-10.87986221,0.02509642858347706,0.011407467422045594
,277.2147403,-10.86670148,0.02509642858347706,1.1407466555124632
[CII],277.318894,-10.86619901,0.02509642858347706,0.2281493433413768
CO,277.4274137,-10.90567608,0.02509642858347706,0.2281493433413768
CO,277.33292553,-10.83946433,0.06844480198250603,0.009506222426743406
CO,277.32808313,-10.87087696,0.02509642858347706,0.045629869688182376
OH-A,277.32137146,-10.86174256,0.02509642858347706,0.2281493433413768
H2CO,277.31891067,-10.8695323,0.02509642858347706,0.045629869688182376
,277.32763901,-10.94865783,0.05133360276176329,0.03422240099125302
,277.32761121,-10.94310234,0.05133360276176329,0.03422240099125302
18266-1059,277.35811855,-10.96184431,0.02509642858347706,0.022814934844091188
H2O-E,277.27017093,-10.87060077,0.02509642858347706,0.015209956137766203
,277.29190423,-10.8843572,0.02509642858347706,0.0007604978068883101
,277.31897736,-10.88286548,0.02509642858347706,0.3422240048129951
RAFGL 2169,277.3173373,-10.88815123,0.02509642858347706,0.1140746716706884
,277.3089411,-10.8754138,0.02509642858347706,0.03422240099125302
,277.31843475,-10.86600678,0.0018442071737361286,0.0007604978068883101
18264-1052,277.31086163,-10.84290414,0.02509642858347706,0.022814934844091188
H2O-E,277.29494554,-10.82603626,0.02509642858347706,0.015209956137766203
CB 140,276.56198402,-10.30317939,0.02509642858347706,0.022814934844091188
B_96,276.59979818,-10.28327425,0.02509642858347706,0.022814934844091188
18230-1019,276.46191707,-10.28810712,0.02509642858347706,0.022814934844091188
18239-1023,276.66893023,-10.36099683,0.02509642858347706,0.022814934844091188
,277.47777338,-10.74529239,0.00022814935401852833,0.0007604978068883101
CO,277.46173436,-10.77050893,0.02509642858347706,0.06844480198250603
18268-1042,277.40540295,-10.66966824,0.02509642858347706,0.022814934844091188
,277.40544545,-10.66983471,0.02509642858347706,0.0007604978068883101
CO,277.40555743,-10.61716686,0.02509642858347706,0.03422240099125302
,277.26700671,-10.57089015,0.030800161657057974,0.03422240099125302
,277.2670081,-10.57116793,0.011407467422045594,0.03422240099125302
,277.25909378,-10.57148389,0.02509642858347706,0.022814934844091188
,277.26910088,-10.5731023,0.02509642858347706,0.045629869688182376
CO,277.26018735,-10.37314286,0.15970453625933573,0.009506222426743406
CO,277.26568475,-10.55645191,0.02509642858347706,0.03422240099125302
RAFGL 7006S,277.25667729,-10.58816242,0.02509642858347706,0.1140746716706884
18263-1036,277.26867179,-10.57060434,0.02509642858347706,0.022814934844091188
,277.26352516,-10.5745181,0.02509642858347706,0.0007604978068883101
,277.26946336,-10.57060052,0.005703733711022797,0.0007604978068883101
,277.26930406,-10.57207353,0.0017491448283547368,0.0007604978068883101
,277.266997,-10.56894573,0.02509642858347706,0.0011407467103324651
,277.26742333,-10.57088814,0.02509642858347706,0.0019012445172207754
,277.2727052,-10.5690293,0.0015590204563128945,0.0007604978068883101
,277.26780389,-10.563664,0.03536314658606218,0.03422240099125302
,277.26868011,-10.57227098,0.02509642858347706,0.009506222426743406
18270-1035,277.44944965,-10.56306564,0.02509642858347706,0.022814934844091188
H2O-E,277.42961572,-10.59593946,0.02509642858347706,0.015209956137766203
L_425,266.71348177,-4.68422969,0.10038571433390824,0.022814934844091188
L425,266.72716998,-4.58610655,0.07528928065089611,0.022814934844091188
17441-0433,266.7117043,-4.57618143,0.02509642858347706,0.022814934844091188
,277.72747668,-10.59089231,0.02509642858347706,0.045629869688182376
,277.71881371,-10.60815649,0.02509642858347706,0.022814934844091188
18302-1052,278.25447685,-10.83641258,0.02509642858347706,0.022814934844091188
,278.25714175,-10.83612197,0.02509642858347706,0.0015209956137766203
,278.08616007,-10.58527543,0.02509642858347706,0.03422240099125302
,278.08533101,-10.58611277,0.029659413512481272,0.03422240099125302
,278.08283273,-10.58640258,0.02509642858347706,0.022814934844091188
,278.07923552,-10.61697583,0.02509642858347706,0.09125973937636475
,278.08657115,-10.58416233,0.02509642858347706,0.03422240099125302
,278.08736422,-10.57610286,0.03422240099125302,0.03422240099125302
,278.07993029,-10.58919437,0.02509642858347706,0.03422240099125302
,278.08993587,-10.59053509,0.02509642858347706,0.045629869688182376
CO,278.21399213,-10.15243251,0.02509642858347706,0.3422240048129951
CO,278.16678598,-10.5454423,0.06844480198250603,0.009506222426743406
CO,278.13014225,-10.54922988,0.02509642858347706,0.07985226812966786
,278.08678887,-10.58605019,0.02509642858347706,0.0007604978068883101
OH-E,278.08020433,-10.56058159,0.02509642858347706,0.09125973937636475
,278.04725755,-10.4701836,0.02509642858347706,0.022814934844091188
,278.09765922,-10.4682742,0.02509642858347706,0.06844480198250603
RAFGL 5499,278.06733099,-10.48536489,0.02509642858347706,0.1140746716706884
18295-1030,278.06770333,-10.4764741,0.02509642858347706,0.022814934844091188
18279-1024,277.69011948,-10.36801409,0.02509642858347706,0.022814934844091188
,277.68308132,-10.3685758,0.0003232115599595083,0.0007604978068883101
CO,277.65066704,-10.39348234,0.02509642858347706,0.06844480198250603
CB 115,273.00021713,-7.90012577,0.02509642858347706,0.022814934844091188
,277.76057152,-10.37656355,0.03422240099125302,0.03422240099125302
,277.76057291,-10.37684133,0.03992613406483393,0.03422240099125302
,277.77183255,-10.37900931,0.02509642858347706,0.045629869688182376
18282-1024,277.76349612,-10.37821614,0.02509642858347706,0.022814934844091188
,277.76616383,-10.37848107,0.02509642858347706,0.0007604978068883101
,277.76620923,-10.37923086,0.000418273785820547,0.0007604978068883101
18278-1009,277.6468053,-10.11988652,0.02509642858347706,0.022814934844091188
,277.71950087,-10.16064775,0.045629869688182376,0.03422240099125302
,277.73074395,-10.15948244,0.02509642858347706,0.022814934844091188
,277.70113802,-10.15434728,0.02509642858347706,0.0570373358353442
CO,277.71834775,-10.18009799,0.02509642858347706,0.06844480198250603
18283-1011,277.78485276,-10.14894378,0.02509642858347706,0.022814934844091188
,277.79137828,-10.14582897,0.001083709287167583,0.0007604978068883101
,277.79167281,-10.14641089,0.000741485385620173,0.0007604978068883101
,277.78239446,-10.14890007,0.02509642858347706,0.0007604978068883101
,277.98945091,-10.18965305,0.0005323484329497229,0.0007604978068883101
CO,277.97711487,-10.18885135,0.03422240099125302,0.009506222426743406
CB 117,273.03596202,-7.54522569,0.02509642858347706,0.022814934844091188
,277.7489058,-9.9577258,0.02509642858347706,0.045629869688182376
,277.73467049,-9.94362757,0.029659413512481272,0.03422240099125302
,277.73427043,-9.94696287,0.02509642858347706,0.03422240099125302
CO,277.71852458,-9.96426118,0.02509642858347706,0.022814934844091188
CO,277.67924836,-10.02528455,0.02509642858347706,0.1140746716706884
CO,277.70881408,-9.93847434,0.02509642858347706,0.0570373358353442
18281-0959,277.73057884,-9.95864747,0.02509642858347706,0.022814934844091188
NS 16,278.17205493,-10.09707817,0.004753111213371703,0.022814934844091188
18299-1008,278.172077,-10.10152256,0.02509642858347706,0.022814934844091188
,277.90707344,-9.9275189,0.02509642858347706,0.045629869688182376
,277.90575188,-9.91308065,0.045629869688182376,0.03422240099125302
,277.89535581,-9.91701967,0.02509642858347706,0.045629869688182376
,277.7586743,-9.82739937,0.03194090725186714,0.03422240099125302
,277.75325553,-9.82686992,0.02509642858347706,0.03422240099125302
,277.75362665,-9.81770136,0.036503894730638885,0.03422240099125302
,277.7553717,-9.83352647,0.02509642858347706,0.045629869688182376
18282-0951,277.75866878,-9.82628827,0.02509642858347706,0.022814934844091188
OH-E,277.74669032,-9.84717958,0.02509642858347706,0.2281493433413768
H2O-E,277.75569318,-9.81435802,0.02509642858347706,0.022814934844091188
CH3OH-E,277.75778868,-9.81684796,0.02509642858347706,0.03422240099125302
CH3OH-E,277.75726025,-9.81698662,0.02509642858347706,0.00038024890344415507
,277.76049087,-9.82405724,0.02509642858347706,0.00038024890344415507
,277.76015964,-9.82447551,0.0018822320162724029,0.0007604978068883101
,277.76024448,-9.82478066,0.00169210748487009,0.0007604978068883101
,278.13476129,-9.97003397,0.02509642858347706,0.0570373358353442
,278.13399287,-9.98309338,0.02509642858347706,0.06844480198250603
,278.10235231,-9.98769023,0.02509642858347706,0.022814934844091188
,278.11186547,-9.97375537,0.06844480198250603,0.03422240099125302
,278.13518066,-9.97058751,0.02509642858347706,0.06844480198250603
CO,278.10611696,-10.0746176,0.02509642858347706,0.3422240048129951
CO,278.09433461,-9.96717303,0.03422240099125302,0.009506222426743406
18294-0959,278.05678559,-9.95652039,0.02509642858347706,0.022814934844091188
,277.88940765,-9.80982481,0.02509642858347706,0.03422240099125302
"S 56,RCW 169",277.78810837,-9.71392283,0.07985226812966786,0.022814934844091188
,277.76727753,-9.71402321,0.02509642858347706,0.022814934844091188
CO,277.71769135,-9.9642652,0.03878538847002476,0.011407467422045594
,277.77525525,-9.72648492,0.02509642858347706,0.09125973937636475
RAFGL 2174,277.79826424,-9.74554094,0.02509642858347706,0.1140746716706884
18282-0943,277.76006002,-9.68683544,0.02509642858347706,0.022814934844091188
,277.76006085,-9.6870021,0.02509642858347706,0.0007604978068883101
18278-0936,277.64578762,-9.57932933,0.02509642858347706,0.022814934844091188
CB 123,273.6559858,-7.38388163,0.02509642858347706,0.022814934844091188
CO,273.64316856,-7.31949858,0.02509642858347706,0.009506222426743406
CB 120,273.52146174,-7.14175355,0.02509642858347706,0.03422240099125302
CO,273.49198022,-7.07772914,0.02509642858347706,0.009506222426743406
18116-0707,273.60047968,-7.11192537,0.02509642858347706,0.022814934844091188
CB 119,273.47114234,-7.07671912,0.02509642858347706,0.011407467422045594
CB 122,273.61724412,-7.13184428,0.02509642858347706,0.011407467422045594
18120-0709,273.67644907,-7.1398905,0.02509642858347706,0.022814934844091188
,278.01652444,-9.48281967,0.02509642858347706,0.0570373358353442
,278.0172078,-9.45253824,0.02509642858347706,0.0570373358353442
,278.04098107,-9.45770159,0.02509642858347706,0.1140746716706884
,278.01610782,-9.48282168,0.02509642858347706,0.045629869688182376
,278.01644056,-9.46587543,0.02509642858347706,0.03422240099125302
,278.14548981,-9.52886588,0.02509642858347706,0.1140746716706884
,278.18682143,-9.46199942,0.02509642858347706,0.3422240048129951
OH-E,278.04336391,-9.43407872,0.02509642858347706,0.2281493433413768
,277.92403977,-9.31576312,0.02509642858347706,0.06844480198250603
,277.95540565,-9.33977899,0.02509642858347706,0.03422240099125302
,277.93825425,-9.32569477,0.0570373358353442,0.03422240099125302
,277.93041134,-9.34045495,0.02509642858347706,0.0570373358353442
[CII],278.14557232,-9.54553235,0.02509642858347706,0.1140746716706884
CO,277.95832046,-9.42365485,0.02509642858347706,0.2281493433413768
CO,277.90051107,-9.36004367,0.03422240099125302,0.009506222426743406
18290-0924,277.93680217,-9.36903562,0.02509642858347706,0.022814934844091188
H2O-E,277.93473282,-9.3718234,0.02509642858347706,0.0076049780688831016
CH3OH-E,277.9343791,-9.37022231,0.02509642858347706,0.00038024890344415507
CH3OH-E,277.93432445,-9.37012257,0.02509642858347706,0.00038024890344415507
CH3OH-E,277.93441347,-9.37043326,0.02509642858347706,0.00038024890344415507
CH3OH-E,277.94062595,-9.38401738,0.02509642858347706,0.07985226812966786
18302-0928,278.23838005,-9.44119542,0.02509642858347706,0.022814934844091188
OH-E,278.18260179,-9.40910243,0.02509642858347706,0.00038024890344415507
OH-E,278.19074023,-9.41197996,0.02509642858347706,0.1140746716706884
CH3OH-E,278.17613256,-9.40677244,0.02509642858347706,0.03422240099125302
CH3OH-E,278.18245188,-9.42090885,0.02509642858347706,0.022814934844091188
CB 121,273.54146763,-6.97387666,0.02509642858347706,0.022814934844091188
18115-0701,273.57333259,-7.01427811,0.02509642858347706,0.022814934844091188
18116-0657,273.57882779,-6.9456395,0.02509642858347706,0.022814934844091188
L_443,278.18517372,-9.12867002,0.15970453625933573,0.022814934844091188
CB 145,278.10207664,-9.17490398,0.02509642858347706,0.03422240099125302
B_100,278.17103068,-9.1331826,0.1825194787527295,0.022814934844091188
CO,278.23128284,-9.18539318,0.02509642858347706,0.009506222426743406
18295-0920,278.08274765,-9.31027646,0.02509642858347706,0.022814934844091188
18300-0918,278.19965765,-9.27749097,0.02509642858347706,0.022814934844091188
18293-0912,278.02662902,-9.16721166,0.02509642858347706,0.022814934844091188
,278.09032214,-9.15690481,0.02509642858347706,0.0019012445172207754
18301-0914,278.21094546,-9.20104682,0.02509642858347706,0.022814934844091188
CB 147,278.21900664,-9.23045281,0.02509642858347706,0.045629869688182376
18302-0923,278.25165995,-9.34640814,0.02509642858347706,0.022814934844091188
18293-0906,278.03404392,-9.06578584,0.02509642858347706,0.022814934844091188
18303-0910,278.28231543,-9.14236925,0.02509642858347706,0.022814934844091188
18294-0901,278.04614201,-8.98461549,0.02509642858347706,0.022814934844091188
,278.18740597,-9.07449195,0.02509642858347706,0.03422240099125302
,278.18115259,-9.07368871,0.02509642858347706,0.03422240099125302
18299-0907,278.17742772,-9.07870671,0.02509642858347706,0.022814934844091188
,278.17484647,-9.07908025,0.0026617423241090854,0.0007604978068883101
,278.17493213,-9.07955206,0.002471617792706773,0.0007604978068883101
,278.40654662,-9.15788271,0.02509642858347706,0.0570373358353442
W 41,278.45484251,-9.15126138,0.02509642858347706,0.1140746716706884
,278.43940031,-9.14578005,0.02509642858347706,0.2281493433413768
,278.41908349,-9.16560026,0.06730405638769686,0.045629869688182376
,278.43944555,-9.15494661,0.02509642858347706,0.2281493433413768
,278.39778809,-9.15598039,0.060459577719306774,0.045629869688182376
,278.41779113,-9.15699526,0.02509642858347706,0.045629869688182376
,278.47262537,-9.12450884,0.02509642858347706,0.03422240099125302
,278.42227107,-9.13614013,0.02509642858347706,0.1140746716706884
,278.43527528,-9.15413333,0.02509642858347706,0.3422240048129951
CO,278.3890035,-9.14880035,0.06844480198250603,0.009506222426743406
CO,278.40242571,-9.16706932,0.02509642858347706,0.03422240099125302
H2CO,278.41861888,-9.15588016,0.02509642858347706,0.045629869688182376
OH-A,278.43280987,-9.16108972,0.02509642858347706,0.2281493433413768
18310-0914,278.44343919,-9.20437243,0.02509642858347706,0.022814934844091188
OH-A,278.44795202,-9.19018388,0.02509642858347706,0.2281493433413768
18308-0911,278.40861736,-9.15537272,0.02509642858347706,0.022814934844091188
RAFGL 2188,278.44924691,-9.11489897,0.02509642858347706,0.1140746716706884
AFGL 2188B,278.41902041,-9.15282263,0.02509642858347706,0.022814934844091188
,278.61582339,-9.2688218,0.02509642858347706,0.045629869688182376
,278.6095344,-9.2607964,0.02509642858347706,0.045629869688182376
,278.62245081,-9.26101206,0.02509642858347706,0.022814934844091188
,278.6183121,-9.26658759,0.03764464032544806,0.03422240099125302
,278.61078836,-9.26162371,0.049052111572144945,0.045629869688182376
,278.62831358,-9.26709505,0.02509642858347706,0.03422240099125302
,278.61740345,-9.25131399,0.03764464032544806,0.03422240099125302
CO,278.56030845,-8.90991783,0.02509642858347706,0.2281493433413768
CO,278.55429528,-8.70411096,0.02509642858347706,0.7985226506994683
CO,278.6107815,-9.26023484,0.02509642858347706,0.013308711779905898
H2CO,278.61493805,-9.25827038,0.02509642858347706,0.045629869688182376
18317-0918,278.61664427,-9.26631783,0.02509642858347706,0.022814934844091188
,278.61497096,-9.26493697,0.02509642858347706,0.0011407467103324651
CB 146,278.13435684,-8.962246,0.02509642858347706,0.045629869688182376
18295-0854,278.08055274,-8.86583725,0.02509642858347706,0.022814934844091188
18298-0904,278.15474523,-9.04131546,0.02509642858347706,0.022814934844091188
18300-0856,278.20196553,-8.90108645,0.02509642858347706,0.022814934844091188
18301-0900,278.22019251,-8.9643328,0.02509642858347706,0.022814934844091188
18301-0853,278.23007641,-8.85650615,0.02509642858347706,0.022814934844091188
18301-0902,278.23078064,-8.99928225,0.02509642858347706,0.022814934844091188
,278.491654,-9.09691697,0.02509642858347706,0.0570373358353442
,278.50670425,-9.10740025,0.02509642858347706,0.07985226812966786
S 57,277.63268571,-8.61465863,0.022814934844091188,0.022814934844091188
,277.63276789,-8.6313251,0.02509642858347706,0.022814934844091188
,277.62075296,-8.64499429,0.02509642858347706,0.06844480198250603
,277.64102638,-8.61628511,0.02509642858347706,0.2281493433413768
,277.63569932,-8.63436656,0.02509642858347706,0.022814934844091188
CO,277.55769357,-8.61502014,0.02509642858347706,0.03422240099125302
,278.33490815,-9.91990327,0.02509642858347706,0.03422240099125302
,278.32409486,-8.91272098,0.02509642858347706,0.045629869688182376
,278.32745793,-8.91881597,0.02509642858347706,0.03422240099125302
,278.32871737,-8.92075438,0.02509642858347706,0.03422240099125302
,278.30867895,-8.82807193,0.02509642858347706,1.1407466555124632
CO,278.36079555,-8.92032223,0.02509642858347706,0.2281493433413768
,278.33165178,-8.92440697,0.0026617423241090854,0.0007604978068883101
,278.33161025,-8.92443495,0.0011217342890643281,0.0007604978068883101
W 41,278.55294594,-9.02217681,0.05133360276176329,0.03422240099125302
,278.58488428,-8.99341174,0.02509642858347706,0.022814934844091188
[CII],278.60946461,-8.99329353,0.02509642858347706,0.1140746716706884
CO,278.54688186,-8.97526097,0.02509642858347706,0.013308711779905898
,278.51805569,-9.04373378,0.02509642858347706,0.1140746716706884
18314-0900,278.54143025,-8.96806488,0.02509642858347706,0.022814934844091188
,278.54704717,-8.96653785,0.0008745724141773684,0.0007604978068883101
18315-0903,278.56001745,-9.01992055,0.02509642858347706,0.022814934844091188
RAFGL 7010S,278.61380605,-9.02882863,0.02509642858347706,0.1140746716706884
W 41,278.60579723,-9.00997803,0.05133360276176329,0.03422240099125302
H2CO,278.61758334,-8.94992063,0.02509642858347706,0.045629869688182376
,278.6347833,-9.03308891,0.0006464231199190166,0.0007604978068883101
CO,278.654223,-9.11419085,0.02509642858347706,0.2281493433413768
OH-A,278.67081387,-9.01466544,0.02509642858347706,0.1140746716706884
18318-0901,278.64191954,-8.98480402,0.02509642858347706,0.022814934844091188
,278.6682946,-9.01070528,0.02509642858347706,0.0005703733551662326
